id,lat,lon,type,source
ZEN0001,-8.843822,-67.253296,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0002,-11.133333,-66.150000,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0003,-11.181389,-66.183889,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0004,-11.224444,-66.238056,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0005,-11.064444,-66.320278,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0006,-10.988056,-66.010278,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0007,-10.973333,-66.014444,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0008,-11.035833,-66.128611,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0009,-8.886457,-67.172119,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0010,-10.306902,-67.220108,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0011,-10.216468,-67.177322,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0012,-10.217768,-67.158638,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0013,-9.872500,-67.533890,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0014,-9.963056,-67.496941,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0015,-10.070833,-67.544724,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0016,-10.295278,-67.652779,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0017,-9.787222,-67.344170,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0018,-9.771389,-67.344719,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0019,-10.079722,-67.571114,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0020,-10.523973,-67.632858,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0021,-10.328333,-67.541115,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0022,-10.433333,-67.566391,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0023,-10.357224,-67.607498,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0024,-9.963611,-67.490555,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0025,-9.696111,-67.916946,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0026,-9.827778,-67.746948,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0027,-9.933251,-67.597769,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0028,-10.051667,-68.185280,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0029,-10.025000,-67.507225,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0030,-10.000833,-68.011665,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0031,-9.978889,-67.673615,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0032,-9.978019,-67.665207,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0033,-9.128299,-67.283331,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0034,-9.121289,-67.277087,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0035,-9.132850,-67.276495,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0036,-9.232013,-67.282249,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0037,-12.285168,-64.317850,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0038,-12.222443,-63.433891,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0039,-12.189698,-63.430146,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0040,-11.613898,-65.138420,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0041,-12.460069,-64.174540,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0042,-12.432514,-64.212607,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0043,-12.437233,-64.335981,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0044,-12.017119,-64.825282,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0045,-13.075000,-62.276667,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0046,-13.028333,-62.213056,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0047,-13.055278,-62.250000,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0048,-13.055000,-62.565278,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0049,-2.706999,-54.895503,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0050,-2.727352,-54.901563,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0051,-2.686941,-54.871551,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0052,-2.655826,-54.832435,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0053,-2.640148,-54.780727,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0054,-2.621383,-54.731841,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0055,-2.727337,-54.966110,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0056,-2.831357,-54.890230,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0057,-2.622418,-54.754438,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0058,-2.640862,-54.816199,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0059,-2.639591,-54.812956,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0060,-2.651100,-54.818123,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0061,-2.561375,-54.711463,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0062,-2.681753,-54.956943,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0063,-2.581329,-54.717989,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0064,-2.739311,-54.941625,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0065,-2.733421,-54.918330,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0066,-2.735724,-54.922030,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0067,-2.567230,-54.719722,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0068,-2.746472,-54.957248,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0069,-2.666999,-54.831463,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0070,-2.735113,-54.966582,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0071,-2.586934,-54.810125,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0072,-2.751146,-54.900218,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0073,-2.626219,-54.859159,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0074,-2.734268,-54.969038,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0075,-2.714261,-54.964675,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0076,-9.183170,-67.197400,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0077,-10.713322,-68.179398,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0078,-10.702347,-68.169146,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0079,-10.759394,-68.189317,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0080,-10.762333,-68.151108,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0081,-10.601693,-67.727483,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0082,-10.594513,-67.689226,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0083,-10.243546,-67.666053,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0084,-10.350786,-67.714212,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0085,-10.208469,-67.656959,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0086,-10.668527,-68.314719,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0087,-10.365821,-67.722200,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0088,-13.648658,-63.672398,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0089,-13.633606,-63.655538,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0090,-13.641680,-63.655273,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0091,-13.724250,-63.490249,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0092,-13.741228,-63.452877,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0093,-13.692825,-63.434869,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0094,-9.729242,-67.064543,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0095,-10.598007,-67.803007,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0096,-10.607627,-67.695869,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0097,-10.391838,-67.713998,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0098,-10.266761,-67.535696,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0099,-10.218048,-67.274222,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0100,-10.167224,-67.388026,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0101,-10.100060,-67.373946,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0102,-10.152435,-67.582351,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0103,-10.155483,-67.858510,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0104,-10.080162,-67.422674,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0105,-10.033720,-67.255341,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0106,-10.014817,-67.142155,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0107,-9.991005,-67.189595,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0108,-9.891143,-66.859988,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0109,-10.040205,-66.903337,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0110,-9.855355,-67.232384,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0111,-9.764986,-67.192999,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0112,-9.749338,-67.196583,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0113,-10.623679,-67.820174,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0114,-10.322421,-67.796091,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0115,-11.892768,-62.334314,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0116,-10.672575,-67.691387,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0117,-10.087187,-67.312985,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0118,-10.328122,-67.604206,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0119,-10.613659,-67.810092,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0120,-9.773486,-66.046702,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0121,-13.250814,-61.903712,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0122,-9.784720,-66.948000,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0123,-9.740170,-67.138400,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0124,-9.758210,-67.161400,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0125,-9.108840,-67.246300,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0126,-9.792170,-66.637000,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0127,-10.074000,-67.320700,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0128,-9.219650,-67.203700,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0129,-9.211900,-67.200800,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0130,-9.186110,-67.195600,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0131,-9.188540,-67.204100,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0132,-9.213080,-67.231000,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0133,-9.109360,-67.244300,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0134,-9.108190,-67.235100,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0135,-9.128310,-67.213300,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0136,-9.156240,-67.223700,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0137,-9.154680,-67.224000,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0138,-9.157990,-67.226100,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0139,-9.159240,-67.218400,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0140,-9.167230,-67.165900,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0141,-9.172110,-67.165400,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0142,-9.177410,-67.164500,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0143,-9.183260,-67.155200,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0144,-9.154400,-67.149400,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0145,-9.052170,-67.196300,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0146,-9.044730,-67.188300,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0147,-9.014120,-67.229300,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0148,-8.989310,-67.141900,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0149,-9.000690,-67.175400,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0150,-9.008510,-67.266600,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0151,-9.587160,-67.279900,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0152,-9.472480,-67.273400,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0153,-9.563910,-67.173500,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0154,-9.559740,-67.169800,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0155,-9.548290,-67.166800,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0156,-9.640170,-67.167500,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0157,-10.075700,-67.318000,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0158,-10.047200,-67.304200,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0159,-9.332850,-67.943500,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0160,-9.856340,-66.941000,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0161,-9.915640,-66.984400,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0162,-9.807810,-66.311100,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0163,-9.837230,-66.347900,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0164,-9.819790,-66.348400,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0165,-9.808020,-66.321500,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0166,-10.066400,-67.415800,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0167,-10.322900,-67.787500,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0168,-10.716400,-68.410700,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0169,-10.776200,-68.446000,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0170,-10.783100,-68.451800,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0171,-10.780100,-68.443800,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0172,-10.830500,-68.469900,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0173,-10.623100,-67.876300,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0174,-10.600200,-67.727200,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0175,-10.618600,-67.630700,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0176,-10.419000,-67.670100,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0177,-10.416200,-67.672400,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0178,-10.381100,-67.624000,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0179,-10.381100,-67.658000,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0180,-10.500100,-67.767300,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0181,-10.335100,-67.531600,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0182,-10.284500,-67.633800,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0183,-10.365600,-67.718900,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0184,-10.364600,-67.720800,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0185,-9.745370,-67.158400,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0186,-9.684460,-67.172700,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0187,-9.685040,-67.173600,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0188,-9.917500,-67.164800,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0189,-9.781860,-67.220500,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0190,-9.734430,-67.259400,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0191,-9.709330,-67.230300,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0192,-9.921530,-66.863300,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0193,-9.760590,-66.673500,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0194,-9.655930,-66.507800,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0195,-9.770160,-66.419300,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0196,-9.685620,-66.404300,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0197,-9.664050,-66.369900,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0198,-10.943400,-68.784600,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0199,-10.868600,-69.601600,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0200,-10.756400,-69.122000,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0201,-9.718930,-67.917900,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0202,-9.371310,-67.999900,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0203,-9.602490,-67.382800,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0204,-9.692580,-67.269600,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0205,-10.148600,-67.047900,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0206,-10.149800,-66.991500,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0207,-10.168300,-67.351200,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0208,-9.917430,-66.999700,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0209,-10.057800,-67.309100,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0210,-9.811100,-66.346200,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0211,-10.912100,-69.532800,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0212,-8.795663,-66.955660,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0213,-9.563926,-67.187760,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0214,-8.903049,-67.391125,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0215,-8.831722,-66.934214,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0216,-9.698583,-67.013214,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0217,-8.829206,-67.076426,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0218,-10.116674,-66.923340,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0219,-10.105560,-66.942786,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0220,-10.105834,-66.957781,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0221,-9.796779,-67.053535,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0222,-9.741404,-67.069922,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0223,-10.043617,-67.103619,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0224,-10.784346,-68.958343,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0225,-10.853546,-68.988280,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0226,-10.527846,-67.662616,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0227,-10.614689,-67.804953,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0228,-10.616943,-67.884503,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0229,-10.304728,-67.909168,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0230,-10.602716,-67.912177,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0231,-10.019729,-67.134730,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0232,-10.197621,-67.152712,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0233,-10.087324,-67.271228,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0234,-10.236268,-67.380231,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0235,-10.184729,-67.420008,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0236,-10.298339,-67.556951,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0237,-10.406261,-67.597878,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0238,-9.811675,-67.528341,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0239,-9.741668,-67.705559,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0240,-9.568325,-67.713883,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0241,-10.032214,-67.534718,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0242,-9.950286,-67.538615,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0243,-10.169168,-67.856673,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0244,-9.918893,-67.943614,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0245,-10.169176,-67.988340,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0246,-9.105151,-68.723332,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0247,-9.726653,-67.228937,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0248,-9.902674,-67.349834,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0249,-9.943722,-67.398427,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0250,-10.155008,-67.602508,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0251,-10.171675,-67.666114,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0252,-10.763897,-68.231119,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0253,-10.709449,-68.410560,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0254,-9.084923,-67.179652,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0255,-9.786667,-66.419450,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0256,-9.793056,-66.643060,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0257,-9.358889,-69.925833,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0258,-9.407103,-57.945191,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0259,-9.871100,-57.887200,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0260,-9.704800,-57.877200,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0261,-9.813200,-57.821200,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0262,-9.822100,-57.755700,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0263,-9.415000,-58.232500,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0264,-9.350100,-59.322800,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0265,-9.450600,-59.234000,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0266,-9.983300,-58.601900,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0267,-10.098400,-58.458500,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0268,-10.311039,-58.643690,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0269,-9.424500,-57.370300,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0270,-10.753400,-58.441400,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0271,-10.091800,-59.634300,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0272,-10.360400,-58.507200,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0273,-9.761100,-57.985700,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0274,-9.417600,-57.851200,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0275,-9.593600,-57.837400,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0276,-9.872100,-57.771600,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0277,-9.485200,-59.003600,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0278,-9.919700,-55.241300,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0279,-9.673000,-55.507000,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0280,-9.924600,-58.512400,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0281,-9.430200,-59.169200,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0282,-9.365000,-59.240500,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0283,-9.289700,-59.318700,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0284,-9.495700,-59.328700,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0285,-9.967100,-60.078600,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0286,-9.754200,-57.918500,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0287,-10.051300,-58.575500,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0288,-10.110800,-58.571300,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0289,-10.029800,-58.577500,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0290,-10.269100,-58.542400,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0291,-9.457501,-59.006599,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0292,-9.747100,-58.149500,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0293,-10.166700,-58.142500,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0294,-9.596100,-57.784300,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0295,-9.863500,-57.674500,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0296,-9.333500,-58.338900,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0297,-9.437000,-58.282300,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0298,-9.487100,-58.172300,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0299,-9.441800,-58.155700,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0300,-9.241500,-58.859000,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0301,-9.211599,-58.934700,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0302,-9.025300,-59.023100,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0303,-9.047800,-59.099400,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0304,-9.302850,-59.098750,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0305,-9.312900,-59.095800,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0306,-9.050700,-59.105500,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0307,-9.966300,-58.452700,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0308,-10.392700,-58.328500,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0309,-9.179800,-57.424000,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0310,-9.322000,-59.740200,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0311,-9.427265,-59.750121,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0312,-9.501600,-59.794300,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0313,-9.486700,-59.801400,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0314,-9.506459,-59.812154,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0315,-9.723900,-57.172900,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0316,-9.797026,-57.973286,Amazon Arch,Peripato2023_Zenodo_10214943
ZEN0317,-10.160552,-57.937400,Amazon Arch,Peripato2023_Zenodo_10214943
